 psiR psiI
182 -0.00048624899530384097 0.012185227421152103
183 -0.006156259401956179 -0.009232680180732603
184 0.00039031951807743173 0.02519231495885075
185 -0.009751556964253134 -0.006722163005715346
186 -0.009153599394880639 0.00406869543697626
187 -0.006532450051637829 0.007485519235201213
188 -0.00845106688765944 0.007849201777266064
189 -0.0050788967573024025 -0.006280982624482085
190 -0.00916476488559594 0.003251572040351389
191 -0.00047408100861718276 -0.002485732909585471
192 0.10414538838020622 -0.07795112947972564
193 0.0010677025459556663 0.05054754381694709
194 0.02484762237563942 0.024408675257211732
195 0.05764740039038557 0.010934322224197837
196 0.026587238373747088 0.023786219876541934
197 0.0029030157069061483 0.023982260425650034
198 0.04420247931179642 -0.002753971334968663
199 -0.027336818012261233 0.0036135492940950874
200 0.0184459049132613 0.027939968179871627
201 -0.018126421385704108 0.009994842560268061
202 0.010724394802263157 0.015253645768939842
203 -0.00596047861429721 0.0066571027934138865
204 0.045478623253470386 -0.0012842611176170516
205 -0.010457044217587797 0.013503255976041757
206 -0.007000643156580661 0.014155971681191646
207 0.008042995157914795 0.024920294588983264
208 0.01874506222375609 0.03680008018886715
209 -0.020401557241633894 -0.002335660122571913
210 -0.008166713050219966 0.01410565953235376
211 -0.003012283645509455 0.01415617846994189
212 0.008565234349604142 0.018725158681821084
213 -0.012085413758389734 0.0032683307309730875
214 -0.003485100209790915 0.01394634254320897
215 -0.006722710352737975 0.0018448691857077294
216 0.04621506047614674 -0.0005753805908659503
217 -0.008683528376321175 0.011983971451667741
218 -0.0012116425001449712 0.011732585166276073
219 0.013812146240357414 0.016006506356163634
220 -0.00892432188335399 0.016569693531810384
221 -0.0074559124539269935 0.003128565418955313
222 0.010887373075847404 0.011112001608940238
223 -0.007760039116400994 -0.0157518966287091
224 0.011414365251732951 0.055599906356375
225 -0.01974652344698904 -0.011712183887323466
226 -0.018752527728927864 0.00604364860426516
227 -0.013244085928417294 0.021997072043856942
228 -0.017196497985795017 0.01743071983237834
229 -0.011697384667144503 -0.005009515804794045
230 -0.005885406995244353 0.01426864676912487
231 -0.004029056330676193 -0.014434302564722029
232 0.00013406501614248584 0.02547776226496616
233 -0.010916905488622243 -0.00707145655503897
234 -0.009455163935268358 0.0060120629359948245
235 -0.005569104955549573 0.0065059571372437465
236 -0.008924321883354114 0.016569693531810398
237 -0.007943157132096621 -0.007053107237806816
238 -0.010035068088249782 0.004060058095617295
239 -0.005041325347180281 -0.0029558210886083567
240 0.045867877563359256 0.009278696014466726
241 -0.009997407984642884 0.012708595334328335
242 0.00034604592016174683 0.006328132590987555
243 0.00851656103695047 0.01849976241257232
244 -0.008451066887659564 0.00784920177726615
245 -0.0037133247269611836 0.0035787615605599194
246 0.009991845932069395 0.011236349964145798
247 -0.00495428130249643 -0.010620158151152142
248 -0.0327155245025685 0.016426971190883197
249 -0.004989082033183976 -0.016297415645464493
250 -0.008037625482248584 0.0036806482095763163
251 -0.0116715600079948 -0.007844232033759934
252 0.012930708054473173 0.015683572412353002
253 -0.0032551977250160897 -0.006432617451211608
254 -0.014901361684665226 -0.014598993011710604
255 -0.011415193112513367 0.014514124374667814
256 0.0973832751739274 0.022220962937867503
257 -0.02826650517915854 0.025710834529125166
258 -0.0020119646075994427 0.025171265013527632
259 0.0217016653433833 0.03943376484422658
260 -0.003391603553291725 0.026533386282159337
261 -0.012125251042625327 0.012879472412496585
262 0.023739484482158145 0.024606688746994624
263 -0.015233096688188875 -0.015687242241519562
264 -0.011049841063104783 0.030307688238343712
265 -0.01653599235220803 -0.007776001119176366
266 -0.0044697693766047805 0.014044484728375667
267 -0.009755729321522152 -5.0048932084015025e-05
268 0.0248476223756394 0.024408675257211906
269 -0.013241978995771595 -0.00042023519005443023
270 -0.01543035072508123 0.002124446852862052
271 -0.009508033849617601 0.01936663397301811
272 -0.010337136258866933 0.03945372255258642
273 -0.013109074465045162 -0.01465117528610528
274 -0.014415249522129123 0.004634359879353751
275 -0.012119038079621919 0.008526804496077128
276 -0.006297544859384703 0.015997489689137584
277 -0.009887630276239777 -0.005299356862098086
278 -0.011378219840744773 0.007408138679945728
279 -0.00442509470360535 -0.003578565053103451
280 0.025334209261989604 0.02304202102478442
281 -0.009986056346731314 0.0014373984856385666
282 -0.00815998250809003 0.004680158058104901
283 -0.00030186348251461017 0.016044245579228688
284 -0.018752527728927982 0.006043648604265274
285 -0.005498116154452747 -0.0033651005873932883
286 0.001506343468493744 0.012101942328622063
287 0.003461951739183417 -0.01580215749932444
288 0.01058530490523046 0.04650566606590936
289 -0.016645756288232165 -0.008836611718268345
290 -0.01441524952212916 0.00463435987935375
291 -0.011631793401452095 0.01870847715283935
